customer_id,tenure_months,monthly_charges,contract,support_calls,payment_method,churned
C11658,60,105.84,One year,2,Auto-pay,0
C11659,43,94.1,One year,2,Manual,0
C11660,17,64.51,One year,1,Auto-pay,0
C11661,14,116.79,Month-to-month,0,Manual,1
C11662,60,55.21,Month-to-month,0,Auto-pay,0
C11663,13,100.22,Month-to-month,0,Auto-pay,0
C11664,68,67.51,Month-to-month,2,Auto-pay,0
C11665,43,38.5,Month-to-month,1,Manual,0
C11666,15,136.29,Month-to-month,1,Auto-pay,1
C11667,15,53.75,Month-to-month,3,Manual,1
C11668,3,62.12,Month-to-month,1,Auto-pay,0
C11669,43,99.4,One year,2,Auto-pay,1
C11670,59,112.21,Month-to-month,1,Auto-pay,0
C11671,53,35.44,Two year,1,Auto-pay,0
C11672,42,118.23,One year,2,Auto-pay,0
C11673,42,74.81,Two year,2,Auto-pay,0
C11674,18,72.36,Month-to-month,0,Auto-pay,1
C11675,59,69.98,Month-to-month,2,Manual,0
C11676,39,74.5,One year,3,Auto-pay,0
C11677,60,28.22,One year,1,Manual,0
C11678,70,87.2,Month-to-month,1,Auto-pay,0
C11679,63,81.13,Two year,1,Manual,0
C11680,67,63.98,Month-to-month,2,Auto-pay,0
C11681,54,81.17,Two year,1,Manual,0
C11682,22,68.85,Month-to-month,4,Auto-pay,1
C11683,21,72.78,One year,3,Auto-pay,0
C11684,49,87.53,Month-to-month,1,Manual,0
C11685,18,68.22,Month-to-month,3,Auto-pay,1
C11686,37,51.68,Month-to-month,2,Auto-pay,0
C11687,50,97.77,Month-to-month,0,Auto-pay,0
C11688,21,42.75,Two year,2,Manual,0
C11689,8,106.55,Month-to-month,0,Manual,1
C11690,11,64.69,Two year,2,Auto-pay,0
C11691,50,101.27,Two year,2,Auto-pay,0
C11692,10,118.14,Month-to-month,2,Manual,1
C11693,56,73.22,Month-to-month,2,Manual,0
C11694,2,101.16,Two year,0,Auto-pay,0
C11695,55,93.91,One year,1,Auto-pay,0
C11696,46,80.48,Two year,1,Auto-pay,0
C11697,19,93.08,One year,0,Auto-pay,0
C11698,20,66.6,Month-to-month,2,Auto-pay,0
C11699,38,124.26,One year,2,Auto-pay,0
C11700,42,77.53,Month-to-month,0,Manual,0
C11701,60,53.09,Month-to-month,2,Manual,0
C11702,54,61.98,Month-to-month,4,Auto-pay,0
C11703,37,101.63,One year,4,Auto-pay,0
C11704,1,47.39,Two year,1,Manual,0
C11705,66,131.76,Month-to-month,0,Manual,1
C11706,32,114.17,Month-to-month,2,Auto-pay,1
C11707,61,38.06,Month-to-month,1,Auto-pay,0
C11708,20,98.2,Month-to-month,4,Auto-pay,0
C11709,27,45.97,Month-to-month,0,Auto-pay,0
C11710,44,49.99,Month-to-month,2,Manual,1
C11711,52,60.93,Month-to-month,0,Auto-pay,0
C11712,11,52.73,Month-to-month,0,Manual,0
C11713,57,96.76,Month-to-month,2,Manual,1
C11714,41,82.61,Two year,2,Auto-pay,0
C11715,58,87.68,Month-to-month,4,Manual,0
C11716,42,75.09,Month-to-month,1,Auto-pay,0
C11717,39,59.16,Month-to-month,0,Manual,0
C11718,46,59.38,Month-to-month,2,Auto-pay,0
C11719,36,108.17,One year,2,Manual,0
C11720,8,64.54,One year,2,Auto-pay,0
C11721,25,116.87,Month-to-month,3,Manual,0
C11722,70,55.94,Month-to-month,0,Auto-pay,0
C11723,18,76.38,Month-to-month,0,Manual,1
C11724,31,84.28,One year,1,Auto-pay,0
C11725,16,110.46,Month-to-month,1,Manual,0
C11726,33,104.08,Two year,2,Auto-pay,0
C11727,56,84.22,Month-to-month,0,Manual,0
C11728,51,77.24,Month-to-month,0,Auto-pay,0
C11729,8,47.74,Month-to-month,2,Auto-pay,1
C11730,66,69.23,Month-to-month,2,Auto-pay,0
C11731,46,142.88,One year,1,Auto-pay,0
C11732,49,46.25,One year,2,Auto-pay,0
C11733,55,58.12,One year,1,Auto-pay,0
C11734,48,33.54,Month-to-month,2,Auto-pay,0
C11735,63,52.58,Month-to-month,1,Manual,0
C11736,50,39.51,Month-to-month,1,Auto-pay,0
C11737,71,38.23,Two year,1,Auto-pay,0
C11738,49,84.69,Month-to-month,3,Auto-pay,0
C11739,60,96.91,Two year,0,Manual,0
C11740,39,85.58,Two year,0,Auto-pay,0
C11741,24,44.35,Month-to-month,2,Manual,0
C11742,37,24.48,Two year,2,Manual,0
C11743,12,20.0,One year,4,Auto-pay,0
C11744,34,38.43,Month-to-month,1,Manual,0
C11745,52,44.22,One year,1,Auto-pay,0
C11746,55,61.23,Month-to-month,2,Manual,0
C11747,28,82.87,Month-to-month,2,Auto-pay,1
C11748,34,63.4,Month-to-month,1,Manual,1
C11749,41,122.53,One year,0,Manual,0
C11750,10,144.2,Month-to-month,1,Auto-pay,0
C11751,45,71.81,Two year,0,Manual,0
C11752,35,20.0,Two year,1,Auto-pay,0
C11753,53,58.89,One year,1,Manual,0
C11754,46,67.0,One year,4,Auto-pay,0
C11755,13,95.58,Two year,0,Auto-pay,0
C11756,41,34.92,Month-to-month,1,Manual,0
C11757,25,26.31,Two year,3,Auto-pay,0
C11758,44,82.86,Month-to-month,1,Manual,0
C11759,45,58.6,Two year,0,Manual,0
C11760,28,58.12,Month-to-month,3,Auto-pay,0
C11761,44,48.61,One year,1,Auto-pay,0
C11762,13,62.89,Two year,1,Auto-pay,1
C11763,27,80.97,One year,0,Auto-pay,0
C11764,52,20.0,Month-to-month,1,Manual,0
C11765,37,75.49,Month-to-month,0,Manual,0
C11766,3,95.63,One year,5,Auto-pay,1
C11767,33,88.41,Month-to-month,1,Auto-pay,0
C11768,19,138.22,Two year,2,Manual,1
C11769,64,61.87,Month-to-month,2,Auto-pay,0
C11770,67,72.21,Month-to-month,1,Auto-pay,0
C11771,5,113.21,Month-to-month,6,Auto-pay,1
C11772,27,76.62,Month-to-month,1,Auto-pay,0
C11773,42,120.16,Two year,1,Auto-pay,0
C11774,24,99.51,One year,2,Auto-pay,0
C11775,52,79.32,One year,1,Manual,0
C11776,9,74.66,Two year,1,Manual,0
C11777,61,67.96,Month-to-month,1,Auto-pay,0
C11778,18,73.96,Month-to-month,1,Manual,1
C11779,18,49.63,Month-to-month,2,Auto-pay,1
C11780,25,95.32,Month-to-month,3,Auto-pay,1
C11781,67,132.43,Month-to-month,5,Manual,1
C11782,20,20.65,Month-to-month,2,Auto-pay,0
C11783,19,110.37,Month-to-month,0,Auto-pay,1
C11784,18,82.26,Month-to-month,1,Auto-pay,1
C11785,11,106.33,One year,1,Auto-pay,0
C11786,67,57.39,Month-to-month,1,Auto-pay,0
C11787,47,69.56,One year,1,Auto-pay,0
C11788,40,112.97,One year,1,Auto-pay,0
C11789,10,73.52,Month-to-month,0,Manual,0
C11790,4,99.75,One year,1,Auto-pay,1
C11791,22,57.35,One year,1,Auto-pay,0
C11792,67,69.05,Month-to-month,1,Auto-pay,0
C11793,38,90.28,Month-to-month,1,Auto-pay,0
C11794,58,87.14,Month-to-month,1,Manual,0
C11795,22,99.81,Two year,1,Manual,1
C11796,8,64.77,Month-to-month,1,Auto-pay,1
C11797,17,75.0,Month-to-month,1,Auto-pay,1
C11798,17,104.07,Month-to-month,0,Auto-pay,0
C11799,43,118.28,Month-to-month,3,Manual,1
C11800,14,49.83,Month-to-month,2,Auto-pay,1
C11801,70,110.64,Month-to-month,1,Manual,0
C11802,50,51.94,Month-to-month,2,Manual,0
C11803,29,81.23,Month-to-month,1,Auto-pay,1
C11804,43,83.47,One year,1,Manual,0
C11805,51,60.38,One year,2,Manual,0
C11806,55,69.67,Month-to-month,0,Auto-pay,0
C11807,2,21.92,Month-to-month,0,Manual,0
C11808,37,96.74,One year,2,Auto-pay,0
C11809,28,66.67,Month-to-month,4,Manual,1
C11810,22,73.74,One year,2,Auto-pay,0
C11811,46,57.83,Month-to-month,4,Manual,1
C11812,18,96.84,One year,4,Auto-pay,0
C11813,19,80.56,One year,2,Auto-pay,0
C11814,48,40.53,Two year,2,Auto-pay,0
C11815,5,71.63,Month-to-month,2,Auto-pay,0
C11816,27,43.95,Month-to-month,2,Manual,0
C11817,54,75.61,One year,1,Manual,0
C11818,29,95.48,Month-to-month,1,Manual,1
C11819,21,80.78,Month-to-month,2,Manual,0
C11820,15,88.03,Two year,0,Auto-pay,0
C11821,35,106.71,Month-to-month,1,Auto-pay,0
C11822,56,50.44,Month-to-month,4,Auto-pay,0
C11823,7,61.84,Month-to-month,2,Manual,0
C11824,44,21.01,One year,1,Auto-pay,0
C11825,56,63.62,Month-to-month,3,Manual,0
C11826,16,56.6,Month-to-month,0,Manual,1
C11827,49,94.62,Month-to-month,1,Auto-pay,0
C11828,30,88.84,Month-to-month,2,Manual,1
C11829,2,120.03,One year,1,Manual,0
C11830,51,59.96,Month-to-month,2,Auto-pay,1
C11831,51,86.9,Month-to-month,3,Manual,1
C11832,50,97.21,Month-to-month,2,Auto-pay,0
C11833,6,143.74,Month-to-month,2,Auto-pay,1
C11834,32,88.07,Month-to-month,2,Manual,0
C11835,13,73.56,One year,2,Auto-pay,0
C11836,47,78.77,One year,1,Manual,0
C11837,32,88.96,Month-to-month,2,Manual,1
C11838,45,116.2,One year,2,Auto-pay,0
C11839,63,62.24,Month-to-month,0,Manual,0
C11840,7,53.67,Month-to-month,1,Manual,0
C11841,18,153.66,Month-to-month,2,Auto-pay,0
C11842,42,41.2,One year,2,Manual,0
C11843,66,100.67,Month-to-month,4,Auto-pay,1
C11844,4,87.49,Month-to-month,1,Auto-pay,1
C11845,60,84.66,Two year,5,Manual,0
C11846,57,38.17,Month-to-month,0,Auto-pay,0
C11847,14,156.27,One year,2,Auto-pay,1
C11848,59,80.29,Month-to-month,3,Manual,0
C11849,42,59.55,Month-to-month,2,Auto-pay,0
C11850,4,35.11,Month-to-month,1,Auto-pay,0
C11851,4,20.0,Month-to-month,1,Auto-pay,0
C11852,24,96.12,Two year,3,Manual,1
C11853,38,49.87,Month-to-month,3,Auto-pay,0
C11854,56,66.96,One year,2,Manual,0
C11855,8,56.93,Two year,2,Manual,0
C11856,48,91.13,Month-to-month,1,Auto-pay,1
C11857,48,86.69,One year,3,Manual,0
C11858,28,97.56,Month-to-month,0,Auto-pay,0
C11859,19,98.71,Two year,0,Manual,1
C11860,19,53.52,Month-to-month,1,Manual,1
C11861,32,34.6,Month-to-month,2,Manual,0
C11862,21,70.55,Two year,3,Auto-pay,0
C11863,41,90.52,One year,1,Auto-pay,0
C11864,9,78.25,One year,1,Manual,0
C11865,50,20.0,Month-to-month,3,Auto-pay,0
C11866,71,76.72,Month-to-month,1,Auto-pay,0
C11867,16,44.98,Two year,2,Auto-pay,0
C11868,49,75.66,Month-to-month,2,Manual,0
C11869,52,103.94,One year,1,Auto-pay,0
C11870,40,20.0,Two year,1,Auto-pay,0
C11871,22,120.21,One year,1,Manual,0
C11872,70,43.62,One year,1,Manual,0
C11873,45,104.88,Month-to-month,1,Auto-pay,0
C11874,27,100.23,Month-to-month,1,Manual,0
C11875,19,65.96,One year,1,Auto-pay,0
C11876,62,88.63,Two year,0,Manual,0
C11877,52,53.96,Month-to-month,0,Manual,0
C11878,64,23.22,One year,0,Auto-pay,0
C11879,53,109.13,Month-to-month,2,Manual,0
C11880,9,54.5,Month-to-month,3,Auto-pay,1
C11881,56,129.02,Month-to-month,0,Auto-pay,0
C11882,71,101.49,Month-to-month,0,Auto-pay,0
C11883,2,49.66,Month-to-month,0,Manual,0
C11884,54,92.66,Month-to-month,2,Auto-pay,0
C11885,56,90.84,One year,2,Manual,1
C11886,25,126.68,Month-to-month,3,Manual,0
C11887,62,60.33,Month-to-month,4,Auto-pay,0
C11888,29,68.03,Month-to-month,2,Manual,0
C11889,31,88.0,Month-to-month,2,Auto-pay,0
C11890,6,75.54,Month-to-month,2,Auto-pay,1
C11891,27,33.29,One year,2,Auto-pay,0
C11892,56,105.45,Month-to-month,3,Manual,0
C11893,39,122.95,Two year,1,Manual,0
C11894,22,79.6,Month-to-month,2,Manual,0
C11895,52,36.82,Month-to-month,0,Manual,0
C11896,25,71.61,Month-to-month,1,Auto-pay,0
C11897,28,47.72,Month-to-month,4,Auto-pay,0
C11898,37,67.23,Month-to-month,3,Manual,0
C11899,7,80.56,Two year,0,Auto-pay,0
C11900,36,94.68,Month-to-month,2,Auto-pay,1
C11901,52,117.15,Month-to-month,0,Manual,0
C11902,15,93.81,Month-to-month,2,Auto-pay,1
C11903,40,43.26,One year,1,Auto-pay,0
C11904,1,95.46,One year,1,Manual,1
C11905,59,66.43,Month-to-month,2,Auto-pay,0
C11906,51,69.81,Month-to-month,1,Manual,0
C11907,52,74.58,One year,1,Manual,0
C11908,32,79.05,One year,0,Manual,0
C11909,43,105.38,One year,2,Manual,0
C11910,52,89.9,One year,1,Auto-pay,0
C11911,26,39.43,Two year,2,Auto-pay,0
C11912,28,29.94,Month-to-month,1,Manual,0
C11913,24,94.51,Month-to-month,0,Auto-pay,1
C11914,27,91.16,Two year,0,Manual,1
C11915,49,112.83,Month-to-month,3,Auto-pay,0
C11916,65,72.05,Two year,0,Auto-pay,0
C11917,16,83.4,One year,2,Auto-pay,0
C11918,20,89.32,One year,5,Auto-pay,1
C11919,4,28.37,Two year,2,Auto-pay,0
C11920,28,26.63,One year,1,Auto-pay,0
C11921,57,97.08,Month-to-month,2,Auto-pay,0
C11922,26,86.08,Month-to-month,1,Auto-pay,0
C11923,1,115.4,Month-to-month,1,Auto-pay,1
C11924,14,130.31,Month-to-month,2,Manual,1
C11925,16,65.99,Month-to-month,3,Auto-pay,0
C11926,15,64.43,Month-to-month,3,Auto-pay,1
C11927,59,34.3,Month-to-month,2,Auto-pay,0
C11928,68,90.54,One year,0,Auto-pay,0
C11929,32,20.0,Month-to-month,2,Auto-pay,0
C11930,7,45.89,Month-to-month,1,Manual,0
C11931,69,84.26,One year,2,Auto-pay,0
C11932,51,55.23,One year,3,Manual,0
C11933,59,73.58,Month-to-month,4,Auto-pay,1
C11934,9,68.79,Month-to-month,1,Auto-pay,1
C11935,11,41.64,Month-to-month,0,Manual,1
C11936,12,20.0,Two year,2,Auto-pay,0
C11937,71,96.0,Month-to-month,1,Manual,0
C11938,53,69.66,Two year,3,Manual,0
C11939,60,85.19,Two year,1,Auto-pay,0
C11940,45,73.24,One year,1,Auto-pay,0
C11941,26,72.71,Two year,1,Auto-pay,0
C11942,26,79.9,Month-to-month,0,Auto-pay,0
C11943,7,69.23,Month-to-month,0,Auto-pay,1
C11944,18,64.84,One year,1,Auto-pay,0
C11945,46,44.85,Month-to-month,0,Auto-pay,0
C11946,30,149.48,One year,1,Manual,0
C11947,39,105.21,Two year,0,Auto-pay,0
C11948,62,119.73,One year,1,Auto-pay,0
C11949,9,113.07,Month-to-month,1,Auto-pay,1
C11950,52,66.62,Month-to-month,0,Manual,0
C11951,70,69.55,Month-to-month,1,Manual,0
C11952,64,75.09,Month-to-month,0,Auto-pay,0
C11953,14,64.07,Two year,1,Manual,0
C11954,21,101.34,Month-to-month,1,Manual,1
C11955,44,50.6,Two year,1,Auto-pay,0
C11956,34,42.99,One year,0,Auto-pay,0
C11957,46,36.11,One year,2,Manual,0
C11958,48,65.28,One year,0,Manual,0
C11959,11,60.84,Month-to-month,1,Manual,0
C11960,62,56.44,One year,3,Auto-pay,0
C11961,9,77.51,Month-to-month,1,Auto-pay,0
C11962,44,40.02,Month-to-month,1,Auto-pay,0
C11963,66,97.27,Two year,0,Auto-pay,0
C11964,4,42.09,Month-to-month,3,Manual,1
C11965,31,39.82,One year,0,Auto-pay,0
C11966,32,55.69,Month-to-month,1,Manual,0
C11967,30,70.86,Month-to-month,3,Manual,0
C11968,62,100.82,Month-to-month,2,Manual,0
C11969,5,72.76,Month-to-month,2,Manual,1
C11970,56,26.86,One year,0,Manual,0
C11971,2,89.63,Month-to-month,0,Auto-pay,0
C11972,68,89.05,Month-to-month,0,Manual,0
C11973,70,57.59,Month-to-month,0,Manual,0
C11974,54,80.13,Month-to-month,1,Auto-pay,0
C11975,60,118.04,One year,1,Auto-pay,0
C11976,12,49.07,Month-to-month,2,Auto-pay,0
C11977,11,103.81,Month-to-month,2,Auto-pay,0
C11978,15,112.97,Month-to-month,2,Auto-pay,0
C11979,25,80.27,Month-to-month,3,Auto-pay,0
C11980,25,38.13,Month-to-month,1,Manual,1
C11981,12,114.21,One year,2,Auto-pay,1
C11982,9,102.48,Month-to-month,2,Auto-pay,0
C11983,59,91.45,Month-to-month,1,Auto-pay,0
C11984,50,73.43,One year,1,Manual,0
C11985,59,109.72,Month-to-month,1,Auto-pay,0
C11986,26,49.5,One year,2,Auto-pay,0
C11987,61,100.71,Two year,4,Auto-pay,1
C11988,14,65.35,One year,0,Auto-pay,0
C11989,55,24.71,Month-to-month,1,Auto-pay,0
C11990,17,44.86,Month-to-month,3,Manual,1
C11991,37,87.12,Month-to-month,2,Auto-pay,0
C11992,67,81.67,Month-to-month,1,Auto-pay,0
C11993,7,88.3,One year,2,Auto-pay,1
C11994,55,63.99,Month-to-month,1,Manual,0
C11995,40,81.33,One year,1,Auto-pay,0
C11996,23,93.76,One year,1,Auto-pay,1
C11997,70,145.8,Month-to-month,3,Manual,0
C11998,56,63.24,Month-to-month,0,Manual,0
C11999,60,105.74,Month-to-month,0,Manual,0
C12000,66,94.4,One year,5,Auto-pay,0
C12001,61,78.68,Month-to-month,1,Auto-pay,0
C12002,55,35.96,Month-to-month,0,Auto-pay,0
C12003,13,116.7,Two year,1,Manual,0
C12004,28,82.47,Month-to-month,1,Auto-pay,0
C12005,28,57.27,One year,1,Auto-pay,0
C12006,13,48.47,Month-to-month,1,Auto-pay,1
C12007,21,82.83,Month-to-month,1,Manual,1
C12008,56,46.86,Two year,3,Manual,0
C12009,42,57.94,One year,1,Manual,0
C12010,4,57.26,One year,0,Auto-pay,1
C12011,49,76.39,One year,2,Manual,1
C12012,21,93.01,One year,2,Manual,0
C12013,4,65.47,Month-to-month,1,Auto-pay,1
C12014,6,68.62,Month-to-month,1,Auto-pay,1
C12015,7,78.25,Two year,1,Manual,0
C12016,18,52.54,One year,2,Auto-pay,0
C12017,47,57.38,Two year,1,Auto-pay,0
C12018,23,60.98,One year,4,Auto-pay,1
C12019,63,83.64,One year,2,Auto-pay,0
C12020,26,123.26,One year,2,Auto-pay,1
C12021,4,37.63,Two year,1,Manual,0
C12022,11,82.17,One year,2,Auto-pay,0
C12023,17,68.11,Month-to-month,1,Auto-pay,0
C12024,44,69.91,Month-to-month,0,Manual,0
C12025,39,60.36,Month-to-month,1,Manual,0
C12026,69,109.24,Month-to-month,1,Auto-pay,0
C12027,10,20.0,Month-to-month,0,Auto-pay,1
C12028,9,40.93,Month-to-month,0,Auto-pay,1
C12029,38,107.7,Month-to-month,1,Auto-pay,0
C12030,51,109.95,Month-to-month,0,Auto-pay,0
C12031,29,127.8,One year,3,Manual,1
C12032,13,84.2,Month-to-month,2,Auto-pay,0
C12033,31,89.47,One year,0,Auto-pay,0
C12034,46,20.0,Two year,2,Auto-pay,0
C12035,34,75.09,Month-to-month,1,Auto-pay,0
C12036,12,91.79,Month-to-month,0,Auto-pay,1
C12037,5,60.36,One year,4,Auto-pay,1
C12038,64,72.23,One year,1,Auto-pay,0
C12039,24,111.97,Month-to-month,1,Manual,0
C12040,2,118.7,Month-to-month,1,Auto-pay,1
C12041,30,82.51,Two year,1,Auto-pay,0
C12042,16,73.47,Month-to-month,1,Manual,0
C12043,15,96.87,Two year,2,Manual,0
C12044,47,63.92,Month-to-month,0,Auto-pay,0
C12045,48,106.32,Month-to-month,1,Manual,0
C12046,48,59.25,One year,1,Auto-pay,0
C12047,63,97.5,Two year,1,Manual,0
C12048,33,74.41,Month-to-month,3,Manual,1
C12049,53,56.43,Month-to-month,4,Manual,0
C12050,18,85.78,Month-to-month,0,Manual,1
C12051,47,63.23,Two year,1,Auto-pay,0
C12052,45,104.83,Two year,1,Auto-pay,0
C12053,26,45.17,One year,1,Auto-pay,0
C12054,71,81.74,One year,2,Manual,0
C12055,67,53.04,Month-to-month,2,Manual,0
C12056,46,111.03,One year,2,Auto-pay,0
C12057,14,96.44,One year,1,Auto-pay,1
C12058,13,73.66,Month-to-month,3,Auto-pay,0
C12059,46,74.54,Month-to-month,0,Auto-pay,0
C12060,66,125.53,One year,2,Manual,0
C12061,12,97.77,Two year,4,Manual,1
C12062,51,52.33,Two year,1,Auto-pay,0
C12063,41,103.04,Month-to-month,1,Auto-pay,0
C12064,43,58.12,Month-to-month,1,Manual,0
C12065,11,79.59,One year,2,Manual,0
C12066,13,20.0,Month-to-month,0,Auto-pay,0
C12067,32,99.45,Month-to-month,1,Manual,0
C12068,22,54.91,One year,1,Auto-pay,0
C12069,46,68.77,Month-to-month,1,Auto-pay,0
C12070,34,33.21,Two year,2,Manual,0
C12071,45,80.41,Month-to-month,0,Manual,1
C12072,43,77.11,Two year,2,Auto-pay,0
C12073,69,36.77,One year,1,Auto-pay,0
C12074,25,75.98,Month-to-month,3,Auto-pay,0
C12075,27,67.04,Month-to-month,0,Manual,0
C12076,47,111.72,Two year,0,Auto-pay,0
C12077,41,53.75,Month-to-month,1,Auto-pay,1
C12078,12,89.37,Month-to-month,1,Manual,0
C12079,19,30.89,One year,1,Manual,0
C12080,59,77.4,Two year,2,Auto-pay,0
C12081,7,85.73,Two year,2,Auto-pay,0
C12082,13,87.22,One year,2,Manual,1
C12083,52,71.44,Month-to-month,1,Auto-pay,0
C12084,68,126.95,Month-to-month,0,Manual,0
C12085,61,64.18,Month-to-month,1,Auto-pay,0
C12086,52,89.45,Month-to-month,1,Auto-pay,0
C12087,20,65.56,Two year,3,Auto-pay,0
C12088,55,49.86,Two year,4,Auto-pay,0
C12089,27,39.37,Month-to-month,2,Manual,0
C12090,24,47.57,Month-to-month,1,Auto-pay,0
C12091,20,93.13,Month-to-month,4,Auto-pay,1
C12092,23,114.81,Month-to-month,1,Manual,0
C12093,46,93.04,Month-to-month,1,Auto-pay,0
C12094,58,64.95,One year,1,Auto-pay,0
C12095,48,56.15,Two year,2,Manual,0
C12096,60,79.93,Month-to-month,3,Auto-pay,0
C12097,20,43.76,Two year,0,Auto-pay,0
C12098,42,101.51,Two year,1,Auto-pay,0
C12099,49,86.08,Two year,2,Manual,0
C12100,28,45.97,Month-to-month,1,Auto-pay,0
C12101,57,119.74,Month-to-month,0,Auto-pay,0
C12102,40,38.81,Month-to-month,1,Auto-pay,0
C12103,20,76.55,One year,2,Auto-pay,0
C12104,50,100.01,Month-to-month,1,Auto-pay,0
C12105,4,97.03,Month-to-month,2,Auto-pay,1
C12106,56,56.25,Two year,1,Manual,0
C12107,14,62.63,Month-to-month,0,Manual,0
C12108,32,46.33,Month-to-month,1,Manual,0
C12109,54,81.56,Month-to-month,1,Manual,0
C12110,57,99.6,One year,4,Manual,1
C12111,26,20.0,Month-to-month,1,Auto-pay,0
C12112,46,91.68,Month-to-month,3,Auto-pay,0
C12113,7,60.24,Month-to-month,0,Manual,0
C12114,60,72.21,Month-to-month,1,Auto-pay,0
C12115,18,43.06,One year,1,Auto-pay,0
C12116,57,56.44,Two year,1,Manual,0
C12117,37,134.77,Month-to-month,2,Auto-pay,0
C12118,30,64.85,One year,3,Auto-pay,0
C12119,25,74.67,Month-to-month,2,Manual,1
C12120,55,47.55,Month-to-month,1,Auto-pay,0
C12121,22,152.49,Month-to-month,0,Auto-pay,1
C12122,43,88.98,One year,2,Auto-pay,0
C12123,2,74.35,One year,4,Auto-pay,0
C12124,48,102.61,One year,1,Auto-pay,0
C12125,10,85.65,Month-to-month,2,Auto-pay,0
C12126,17,69.84,Month-to-month,1,Auto-pay,1
C12127,52,71.15,Two year,3,Manual,0
C12128,55,28.82,Month-to-month,1,Auto-pay,1
C12129,8,64.03,Two year,1,Manual,0
C12130,9,59.84,Month-to-month,0,Manual,0
C12131,9,84.63,One year,0,Auto-pay,0
C12132,14,68.65,One year,1,Manual,0
C12133,18,95.57,Month-to-month,1,Manual,1
C12134,25,77.99,Month-to-month,1,Manual,0
C12135,37,49.76,Month-to-month,0,Auto-pay,0
C12136,55,119.66,Month-to-month,1,Manual,1
C12137,6,63.4,Month-to-month,0,Auto-pay,0
C12138,30,91.63,Month-to-month,1,Manual,0
C12139,3,35.67,One year,0,Auto-pay,0
C12140,44,98.1,One year,0,Auto-pay,0
C12141,65,25.92,One year,1,Auto-pay,0
C12142,66,133.11,Month-to-month,1,Auto-pay,0
C12143,5,95.54,Month-to-month,1,Auto-pay,1
C12144,51,68.47,Two year,0,Auto-pay,0
C12145,57,92.14,Two year,0,Auto-pay,0
C12146,60,36.98,Two year,1,Auto-pay,0
C12147,4,68.93,One year,0,Auto-pay,0
C12148,10,97.35,One year,1,Auto-pay,0
C12149,27,92.19,Month-to-month,2,Manual,1
C12150,5,74.77,One year,1,Auto-pay,0
C12151,25,84.47,Month-to-month,0,Manual,0
C12152,18,107.42,Month-to-month,2,Auto-pay,1
C12153,61,96.69,Month-to-month,1,Auto-pay,0
C12154,64,20.0,One year,1,Auto-pay,0
C12155,21,74.77,Month-to-month,1,Auto-pay,1
C12156,52,75.56,Month-to-month,2,Auto-pay,0
C12157,2,37.49,Month-to-month,0,Auto-pay,0
C12158,28,43.33,Two year,1,Auto-pay,0
C12159,65,119.92,One year,2,Auto-pay,0
C12160,65,53.22,Month-to-month,2,Auto-pay,0
C12161,28,62.3,Month-to-month,2,Auto-pay,0
C12162,47,51.01,One year,1,Auto-pay,0
C12163,4,87.4,One year,1,Manual,0
C12164,57,83.38,Month-to-month,1,Auto-pay,0
C12165,18,133.15,Month-to-month,2,Manual,0
C12166,7,58.9,One year,3,Manual,1
C12167,39,90.71,Two year,2,Auto-pay,0
C12168,60,20.0,Month-to-month,3,Auto-pay,0
C12169,45,32.45,Month-to-month,0,Auto-pay,0
C12170,35,114.95,One year,2,Auto-pay,0
C12171,20,108.15,One year,1,Manual,0
C12172,7,88.32,Month-to-month,1,Manual,1
C12173,3,108.8,Two year,0,Auto-pay,1
C12174,3,42.73,Month-to-month,1,Manual,1
C12175,25,124.58,One year,3,Manual,0
C12176,41,43.95,Month-to-month,2,Auto-pay,0
C12177,1,84.72,Month-to-month,1,Auto-pay,1
C12178,42,158.16,Month-to-month,0,Auto-pay,0
C12179,52,48.54,Month-to-month,2,Auto-pay,0
C12180,13,115.45,Month-to-month,1,Auto-pay,0
C12181,32,103.99,Month-to-month,2,Auto-pay,1
C12182,22,58.99,Two year,2,Auto-pay,1
C12183,56,137.7,Two year,2,Manual,0
C12184,29,47.65,Month-to-month,2,Auto-pay,0
C12185,57,73.9,One year,2,Auto-pay,0
C12186,1,94.25,One year,1,Manual,0
C12187,65,72.13,Month-to-month,5,Manual,1
C12188,69,168.25,Month-to-month,1,Auto-pay,0
C12189,49,37.26,Two year,2,Auto-pay,0
C12190,59,123.54,Month-to-month,1,Auto-pay,0
C12191,51,20.0,One year,3,Auto-pay,0
C12192,18,20.0,Two year,1,Manual,0
C12193,11,76.59,Two year,0,Manual,0
C12194,60,97.11,Month-to-month,0,Auto-pay,0
C12195,1,119.7,Month-to-month,2,Auto-pay,1
C12196,44,123.25,Month-to-month,3,Auto-pay,0
C12197,2,81.0,One year,0,Manual,0
C12198,13,89.95,Two year,1,Manual,1
C12199,24,82.29,Month-to-month,0,Manual,0
C12200,57,120.78,One year,4,Manual,0
C12201,7,37.94,Month-to-month,3,Auto-pay,1
C12202,7,55.06,Month-to-month,1,Manual,0
C12203,17,100.68,Month-to-month,0,Manual,1
C12204,31,106.58,Month-to-month,1,Manual,1
C12205,22,115.37,One year,0,Auto-pay,0
C12206,54,72.88,Month-to-month,2,Manual,0
C12207,35,60.06,Month-to-month,3,Auto-pay,1
C12208,64,96.11,One year,1,Auto-pay,0
